# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 1 maxBytes 134217728 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0
#
rccl-tests: Version develop_deprecated:40b1b17
#  Rank 180 Group  0 Pid 117067 on  nid006519 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 181 Group  0 Pid 117068 on  nid006519 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 182 Group  0 Pid 117074 on  nid006519 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 183 Group  0 Pid 117077 on  nid006519 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 184 Group  0 Pid 128434 on  nid006572 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 185 Group  0 Pid 128435 on  nid006572 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 186 Group  0 Pid 128436 on  nid006572 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 187 Group  0 Pid 128437 on  nid006572 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 188 Group  0 Pid 128439 on  nid006572 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 189 Group  0 Pid 128438 on  nid006572 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 190 Group  0 Pid 128446 on  nid006572 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 191 Group  0 Pid 128443 on  nid006572 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 192 Group  0 Pid  77917 on  nid006573 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 193 Group  0 Pid  77919 on  nid006573 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 194 Group  0 Pid  77918 on  nid006573 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 195 Group  0 Pid  77921 on  nid006573 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 196 Group  0 Pid  77920 on  nid006573 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 197 Group  0 Pid  77923 on  nid006573 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 198 Group  0 Pid  77925 on  nid006573 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 199 Group  0 Pid  77929 on  nid006573 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 200 Group  0 Pid  13368 on  nid006574 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 201 Group  0 Pid  13370 on  nid006574 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 202 Group  0 Pid  13369 on  nid006574 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 203 Group  0 Pid  13371 on  nid006574 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 204 Group  0 Pid  13372 on  nid006574 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 205 Group  0 Pid  13376 on  nid006574 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 206 Group  0 Pid  13373 on  nid006574 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 207 Group  0 Pid  13381 on  nid006574 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 208 Group  0 Pid 117728 on  nid006672 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 209 Group  0 Pid 117729 on  nid006672 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 210 Group  0 Pid 117730 on  nid006672 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 211 Group  0 Pid 117731 on  nid006672 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 212 Group  0 Pid 117732 on  nid006672 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 213 Group  0 Pid 117733 on  nid006672 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 214 Group  0 Pid 117737 on  nid006672 device  0 [0000:c1:00] AMD Instinct MI250X
