# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1 maxBytes 134217728 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0
#
rccl-tests: Version develop_deprecated:40b1b17
#  Rank 191 Group  0 Pid  46759 on  nid006179 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 192 Group  0 Pid 122452 on  nid006186 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 193 Group  0 Pid 122451 on  nid006186 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 194 Group  0 Pid 122449 on  nid006186 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 195 Group  0 Pid 122453 on  nid006186 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 196 Group  0 Pid 122460 on  nid006186 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 197 Group  0 Pid 122456 on  nid006186 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 198 Group  0 Pid 122450 on  nid006186 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 199 Group  0 Pid 122454 on  nid006186 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 200 Group  0 Pid  21947 on  nid006363 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 201 Group  0 Pid  21949 on  nid006363 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 202 Group  0 Pid  21948 on  nid006363 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 203 Group  0 Pid  21950 on  nid006363 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 204 Group  0 Pid  21951 on  nid006363 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 205 Group  0 Pid  21953 on  nid006363 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 206 Group  0 Pid  21957 on  nid006363 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 207 Group  0 Pid  21961 on  nid006363 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 208 Group  0 Pid  99409 on  nid006542 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 209 Group  0 Pid  99410 on  nid006542 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 210 Group  0 Pid  99411 on  nid006542 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 211 Group  0 Pid  99412 on  nid006542 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 212 Group  0 Pid  99413 on  nid006542 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 213 Group  0 Pid  99414 on  nid006542 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 214 Group  0 Pid  99420 on  nid006542 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 215 Group  0 Pid  99417 on  nid006542 device  0 [0000:c6:00] AMD Instinct MI250X
